Time,GeoType,GeoID,GeoRank,Geography,Number,Percent,Rank
2008-12,UHF42,206,4,Borough Park,83813,25.17,
2008-12,UHF42,207,4,East Flatbush - Flatbush,54815,18.14,
2008-12,UHF42,208,4,Canarsie - Flatlands,26463,12.94,
2008-12,UHF42,209,4,Bensonhurst - Bay Ridge,28971,14.75,
2008-12,UHF42,210,4,Coney Island - Sheepshead Bay,49068,18.23,
2008-12,UHF42,211,4,Williamsburg - Bushwick,68994,32.48,
2008-12,UHF42,301,4,Washington Heights,66842,25.76,
2008-12,UHF42,302,4,Central Harlem - Morningside Heights,45079,27.75,
2008-12,UHF42,303,4,East Harlem,35223,31.75,
2008-12,UHF42,304,4,Upper West Side,25590,11.96,
2008-12,UHF42,305,4,Upper East Side,14686,6.81,
2008-12,UHF42,306,4,Chelsea - Clinton,16216,11.72,
2008-12,UHF42,307,4,Gramercy Park - Murray Hill,10743,8.66,
2008-12,UHF42,308,4,Greenwich Village - SoHo,8147,10.5,
2008-12,UHF42,309,4,Union Square - Lower East Side,40669,21.36,
2008-12,UHF42,310,4,Lower Manhattan,6003,12.44,
2008-12,UHF42,401,4,Long Island City - Astoria,31642,15.99,
2008-12,UHF42,402,4,West Queens,81483,18.16,
2008-12,UHF42,403,4,Flushing - Clearview,33814,13.01,
2008-12,UHF42,404,4,Bayside - Little Neck,7064,7.91,
2008-12,UHF42,405,4,Ridgewood - Forest Hills,30569,12.41,
2008-12,UHF42,406,4,Fresh Meadows,13207,14.07,
2008-12,UHF42,407,4,Southwest Queens,36473,13.15,
2008-12,UHF42,408,4,Jamaica,43334,15.34,
2008-12,UHF42,409,4,Southeast Queens,18014,6.79,
2008-12,UHF42,410,4,Rockaways,23856,21.4,
2008-12,UHF42,501,4,Port Richmond,14333,21.64,
2008-12,UHF42,502,4,Stapleton - St. George,20069,17.04,
2008-12,UHF42,503,4,Willowbrook,7144,8.24,
2008-12,UHF42,504,4,South Beach - Tottenville,10691,5.61,
2008-12,Borough,1,1,Bronx,395832,29.32,
2008-12,Borough,2,1,Brooklyn,565764,22.7,
2008-12,Borough,3,1,Manhattan,271996,17.54,
2008-12,Borough,4,1,Queens,317531,14.36,
2008-12,Borough,5,1,Staten Island,52237,11.33,
2008-12,Citywide,1,0,New York City,1603360,19.88,
2007-11,NTA,501,7,Claremont-Bathgate,13083,44.72,
2007-11,NTA,503,7,Eastchester-Edenwald-Baychester,6633,18.05,
2007-11,NTA,505,7,Bedford Park-Fordham North,16997,33.52,
2007-11,NTA,506,7,Belmont,10995,45.93,
2007-11,NTA,507,7,Bronxdale,8655,26.1,
2007-11,NTA,508,7,West Farms-Bronx River,11155,31.85,
2007-11,NTA,509,7,Soundview-Castle Hill-Clason Point-Harding Park,11352,21.59,
2007-11,NTA,510,7,Pelham Bay-Country Club-City Island,2882,10.8,
2007-11,NTA,513,7,Co-op City,4671,11.04,
2007-11,NTA,514,7,East Concourse-Concourse Village,21855,35.75,
2007-11,NTA,517,7,East Tremont,17142,41.66,
2007-11,NTA,522,7,North Riverdale-Fieldston-Riverdale,1484,6.16,
2007-11,NTA,526,7,Highbridge,13454,36.81,
2007-11,NTA,527,7,Hunts Point,12205,46.77,
2007-11,NTA,528,7,Van Cortlandt Village,12460,25.8,
2007-11,NTA,529,7,Spuyten Duyvil-Kingsbridge,3067,10.58,
2007-11,NTA,530,7,Kingsbridge Heights,9879,31.66,
2007-11,NTA,531,7,Allerton-Pelham Gardens,4091,13.13,
2007-11,NTA,533,7,Longwood,9442,36.61,
2007-11,NTA,534,7,Melrose South-Mott Haven North,13998,38.2,
2007-11,NTA,535,7,Morrisania-Melrose,12757,36.39,
2007-11,NTA,536,7,University Heights-Morris Heights,19389,36.3,
2007-11,NTA,537,7,Van Nest-Morris Park-Westchester Square,5305,21.3,
2007-11,NTA,539,7,Mott Haven-Port Morris,19404,41.31,
2007-11,NTA,540,7,Fordham South,11747,44.84,
2007-11,NTA,541,7,Mount Hope,18373,35.71,
2007-11,NTA,543,7,Norwood,10751,27.4,
2007-11,NTA,544,7,Williamsbridge-Olinville,11806,19.46,
2007-11,NTA,546,7,Parkchester,5070,17.28,
2007-11,NTA,549,7,Pelham Parkway,4855,16.47,
2007-11,NTA,552,7,Schuylerville-Throgs Neck-Edgewater Park,5814,13.25,
2007-11,NTA,555,7,Soundview-Bruckner,12239,36.11,
2007-11,NTA,559,7,Westchester-Unionport,5910,21.61,
2007-11,NTA,562,7,Woodlawn-Wakefield,6070,13.3,
2007-11,NTA,563,7,West Concourse,14469,36.36,
2007-11,NTA,575,7,Crotona Park East,7973,40.97,
2007-11,NTA,4709,7,Brooklyn Heights-Cobble Hill,2258,9.68,
2007-11,NTA,4717,7,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,8628,14.46,
2007-11,NTA,4719,7,Brighton Beach,8011,26.21,
2007-11,NTA,4721,7,Seagate-Coney Island,9209,30.63,
2007-11,NTA,4723,7,West Brighton,1958,12.34,
2007-11,NTA,4725,7,Homecrest,5371,13.24,
2007-11,NTA,4726,7,Gravesend,5076,18.81,
2007-11,NTA,4727,7,Bath Beach,4233,15.35,
2007-11,NTA,4728,7,Bensonhurst West,13570,16.1,
2007-11,NTA,4729,7,Bensonhurst East,9294,15.6,
2007-11,NTA,4730,7,Dyker Heights,6170,14.33,
2007-11,NTA,4731,7,Bay Ridge,12341,14.78,
2007-11,NTA,4732,7,Sunset Park West,13392,25.92,
2007-11,NTA,4733,7,Carroll Gardens-Columbia Street-Red Hook,6194,15.54,
2007-11,NTA,4734,7,Sunset Park East,19526,28.27,
2007-11,NTA,4735,7,Stuyvesant Heights,18516,29.95,
2007-11,NTA,4737,7,Park Slope-Gowanus,5327,7.39,
2007-11,NTA,4738,7,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,7264,21.98,
2007-11,NTA,4740,7,Windsor Terrace,2916,12.7,
2007-11,NTA,4741,7,Kensington-Ocean Parkway,8689,23.87,
2007-11,NTA,4742,7,Flatbush,24264,23.03,
2007-11,NTA,4743,7,Midwood,10509,20.09,
2007-11,NTA,4744,7,Madison,5179,13.24,
2007-11,NTA,4745,7,Georgetown-Marine Park-Bergen Beach-Mill Basin,3620,7.55,
2007-11,NTA,4746,7,Ocean Parkway South,2983,15.02,
2007-11,NTA,4750,7,Canarsie,10960,13.1,
2007-11,NTA,4758,7,Flatlands,8181,11.65,
2007-11,NTA,4760,7,Prospect Lefferts Gardens-Wingate,13765,20.12,
2007-11,NTA,4761,7,Crown Heights North,28664,28.73,
2007-11,NTA,4763,7,Crown Heights South,9465,23.68,
2007-11,NTA,4764,7,Prospect Heights,2320,11.07,
2007-11,NTA,4768,7,Fort Greene,4958,20.39,
2007-11,NTA,4769,7,Clinton Hill,7222,21.66,
2007-11,NTA,4772,7,Williamsburg,17419,51.97,
2007-11,NTA,4773,7,North Side-South Side,12100,26.75,
2007-11,NTA,4775,7,Bedford,23939,35.44,
2007-11,NTA,4776,7,Greenpoint,3690,11.82,
2007-11,NTA,4777,7,Bushwick North,18732,31.08,
2007-11,NTA,4778,7,Bushwick South,20798,29.64,
2007-11,NTA,4779,7,Ocean Hill,9803,32.01,
2007-11,NTA,4781,7,Brownsville,21100,39.17,
2007-11,NTA,4782,7,East New York,28632,32.08,
2007-11,NTA,4783,7,Cypress Hills-City Line,13315,28.1,
2007-11,NTA,4785,7,East New York (Pennsylvania Ave),10145,35.17,
2007-11,NTA,4788,7,Borough Park,35510,33.43,
2007-11,NTA,4790,7,East Williamsburg,7294,22.09,
2007-11,NTA,4791,7,East Flatbush-Farragut,5988,11.48,
2007-11,NTA,4793,7,Starrett City,4038,31.61,
2007-11,NTA,4795,7,Erasmus,5059,17.31,
2007-11,NTA,4796,7,Rugby-Remsen Village,8204,14.6,
2007-11,NTA,6101,7,Marble Hill-Inwood,11237,23.02,
2007-11,NTA,6103,7,Central Harlem North-Polo Grounds,22552,29.4,
2007-11,NTA,6104,7,Hamilton Heights,13687,26.94,
2007-11,NTA,6106,7,Manhattanville,7959,34.91,
2007-11,NTA,6109,7,Morningside Heights,10121,23.21,
2007-11,NTA,6111,7,Central Harlem South,12206,27.32,
2007-11,NTA,6112,7,Upper West Side,14538,10.82,
2007-11,NTA,6113,7,Hudson Yards-Chelsea-Flatiron-Union Square,8658,13.04,
2007-11,NTA,6114,7,Lincoln Square,5674,9.75,
2007-11,NTA,6115,7,Clinton,5925,13.6,
2007-11,NTA,6117,7,Midtown-Midtown South,2986,11.64,
2007-11,NTA,6119,7,Turtle Bay-East Midtown,2490,5.27,
2007-11,NTA,6120,7,Murray Hill-Kips Bay,5314,10.79,
2007-11,NTA,6121,7,Gramercy,2437,9.7,
2007-11,NTA,6122,7,East Village,6300,16.31,
2007-11,NTA,6123,7,West Village,4652,7.4,
2007-11,NTA,6124,7,SoHo-TriBeCa-Civic Center-Little Italy,4588,12.43,
2007-11,NTA,6125,7,Battery Park City-Lower Manhattan,2780,8.12,
2007-11,NTA,6127,7,Chinatown,13724,29.74,
2007-11,NTA,6128,7,Lower East Side,20830,28.35,
2007-11,NTA,6131,7,Lenox Hill-Roosevelt Island,5411,7.14,
2007-11,NTA,6132,7,Yorkville,5309,6.85,
2007-11,NTA,6133,7,East Harlem South,13962,24.38,
2007-11,NTA,6134,7,East Harlem North,20911,34.42,
2007-11,NTA,6135,7,Washington Heights North,17151,24.66,
2007-11,NTA,6136,7,Washington Heights South,24720,27.52,
2007-11,NTA,6140,7,Upper East Side-Carnegie Hill,2579,4.29,
2007-11,NTA,6150,7,Stuyvesant Town-Cooper Village,2251,10.38,
2007-11,NTA,8101,7,South Jamaica,8396,23.1,
2007-11,NTA,8102,7,Springfield Gardens North,3353,12.78,
2007-11,NTA,8103,7,Springfield Gardens South-Brookville,2142,10.85,
2007-11,NTA,8105,7,Rosedale,1409,5.27,
2007-11,NTA,8106,7,Jamaica Estates-Holliswood,2174,9.26,
2007-11,NTA,8107,7,Hollis,3082,14.74,
2007-11,NTA,8108,7,St. Albans,3807,7.61,
2007-11,NTA,8110,7,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,1727,6.03,
2007-11,NTA,8112,7,Hammels-Arverne-Edgemere,9694,28.85,
2007-11,NTA,8115,7,Far Rockaway-Bayswater,11138,23.7,
2007-11,NTA,8117,7,Forest Hills,6564,7.9,
2007-11,NTA,8118,7,Rego Park,2316,8.2,
2007-11,NTA,8119,7,Glendale,3807,11.65,
2007-11,NTA,8120,7,Ridgewood,13545,19.58,
2007-11,NTA,8121,7,Middle Village,2901,7.68,
2007-11,NTA,8122,7,Flushing,14078,21.34,
2007-11,NTA,8123,7,College Point,1771,7.85,
2007-11,NTA,8125,7,Corona,10662,19.79,
2007-11,NTA,8126,7,North Corona,11847,24.62,
2007-11,NTA,8127,7,East Elmhurst,3774,16.71,
2007-11,NTA,8128,7,Jackson Heights,17010,16.17,
2007-11,NTA,8129,7,Elmhurst,16286,19.57,
2007-11,NTA,8130,7,Maspeth,2723,9.52,
2007-11,NTA,8131,7,Hunters Point-Sunnyside-West Maspeth,6783,11.46,
2007-11,NTA,8133,7,Cambria Heights,1420,6.66,
2007-11,NTA,8134,7,Queens Village,4509,7.88,
2007-11,NTA,8135,7,Briarwood-Jamaica Hills,4810,13.03,
2007-11,NTA,8137,7,Kew Gardens Hills,4627,12.85,
2007-11,NTA,8138,7,Pomonok-Flushing Heights-Hillcrest,5532,17.2,
2007-11,NTA,8141,7,Fresh Meadows-Utopia,1456,8.03,
2007-11,NTA,8142,7,Oakland Gardens,2733,9.68,
2007-11,NTA,8143,7,Bellerose,1479,5.73,
2007-11,NTA,8144,7,Glen Oaks-Floral Park-New Hyde Park,1273,5.74,
2007-11,NTA,8145,7,Douglas Manor-Douglaston-Little Neck,1069,4.38,
2007-11,NTA,8146,7,Bayside-Bayside Hills,3071,6.86,
2007-11,NTA,8147,7,Ft. Totten-Bay Terrace-Clearview,1272,5.47,
2007-11,NTA,8148,7,Auburndale,1806,9.08,
2007-11,NTA,8149,7,Whitestone,1904,5.9,
2007-11,NTA,8150,7,Elmhurst-Maspeth,2938,11.74,
2007-11,NTA,8151,7,Murray Hill,6024,12.18,
2007-11,NTA,8152,7,East Flushing,3548,13.04,
2007-11,NTA,8153,7,Woodhaven,8245,14.18,
2007-11,NTA,8154,7,Richmond Hill,8447,13.46,
2007-11,NTA,8155,7,South Ozone Park,9569,12.24,
2007-11,NTA,8156,7,Ozone Park,2557,11.62,
2007-11,NTA,8157,7,Lindenwood-Howard Beach,2528,8.9,
2007-11,NTA,8160,7,Kew Gardens,2667,11.8,
2007-11,NTA,8161,7,Jamaica,11246,22.71,
2007-11,NTA,8162,7,Queensboro Hill,2429,11.89,
2007-11,NTA,8163,7,Woodside,5954,13.47,
2007-11,NTA,8166,7,Laurelton,1524,5.94,
2007-11,NTA,8168,7,Queensbridge-Ravenswood-Long Island City,6316,35.73,
2007-11,NTA,8170,7,Astoria,12006,16.05,
2007-11,NTA,8171,7,Old Astoria,4515,17.12,
2007-11,NTA,8172,7,Steinway,6780,13.74,
2007-11,NTA,8176,7,Baisley Park,4381,12.86,
2007-11,NTA,8501,7,Annadale-Huguenot-Prince's Bay-Eltingville,1587,5.56,
2007-11,NTA,8505,7,New Springville-Bloomfield-Travis,2764,7.09,
2007-11,NTA,8507,7,Westerleigh,2099,8.81,
2007-11,NTA,8508,7,Grymes Hill-Clifton-Fox Hills,4060,19.16,
2007-11,NTA,8511,7,Charleston-Richmond Valley-Tottenville,815,3.7,
2007-11,NTA,8512,7,Mariner's Harbor-Arlington-Port Ivory-Graniteville,5036,15.89,
2007-11,NTA,8514,7,Grasmere-Arrochar-Ft. Wadsworth,2028,13.98,
2007-11,NTA,8522,7,West New Brighton-New Brighton-St. George,8452,27.21,
2007-11,NTA,8524,7,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2594,8.33,
2007-11,NTA,8525,7,Oakwood-Oakwood Beach,1158,5.32,
2007-11,NTA,8528,7,Port Richmond,4098,21.45,
2007-11,NTA,8532,7,Rossville-Woodrow,1161,5.9,
2007-11,NTA,8535,7,New Brighton-Silver Lake,3019,17.11,
2007-11,NTA,8536,7,Old Town-Dongan Hills-South Beach,1924,8.1,
2007-11,NTA,8537,7,Stapleton-Rosebank,4631,18.82,
2007-11,NTA,8545,7,New Dorp-Midland Beach,1745,8.07,
2007-11,NTA,8548,7,Arden Heights,1473,6,
2007-11,NTA,8554,7,Great Kills,1982,4.64,
2007-11,CD,101,6,Financial District (CD1),12020,8.97,
2007-11,CD,102,6,Greenwich Village and Soho (CD2),12020,8.97,
2007-11,CD,103,6,Lower East Side and Chinatown (CD3),40854,25.82,
2007-11,CD,104,6,Clinton and Chelsea (CD4),17569,12.96,
2007-11,CD,105,6,Midtown (CD5),17569,12.96,
2007-11,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),12492,8.72,
2007-11,CD,107,6,Upper West Side (CD7),20213,10.5,
2007-11,CD,108,6,Upper East Side (CD8),13299,6.23,
2007-11,CD,109,6,Morningside Heights and Hamilton Heights (CD9),31767,27.12,
2007-11,CD,110,6,Central Harlem (CD10),34758,28.63,
2007-11,CD,111,6,East Harlem (CD11),35961,30.15,
2007-11,CD,112,6,Washington Heights and Inwood (CD12),53108,25.5,
2007-11,CD,201,6,Mott Haven and Melrose (CD1),57594,41.01,
2007-11,CD,202,6,Hunts Point and Longwood (CD2),57594,41.01,
2007-11,CD,203,6,Morrisania and Crotona (CD3),62238,41.55,
2007-11,CD,204,6,Highbridge and Concourse (CD4),49780,36.19,
2007-11,CD,205,6,Fordham and University Heights (CD5),49550,37.78,
2007-11,CD,206,6,Belmont and East Tremont (CD6),62238,41.55,
2007-11,CD,207,6,Kingsbridge Heights and Bedford (CD7),37627,31.06,
2007-11,CD,208,6,Riverdale and Fieldston (CD8),17011,16.78,
2007-11,CD,209,6,Parkchester and Soundview (CD9),45662,25.66,
2007-11,CD,210,6,Throgs Neck and Co-op City (CD10),13431,11.87,
2007-11,CD,211,6,Morris Park and Bronxdale (CD11),23777,19.38,
2007-11,CD,212,6,Williamsbridge and Baychester (CD12),24509,17.13,
2007-11,CD,301,6,Greenpoint and Williamsburg (CD1),40503,28.33,
2007-11,CD,302,6,Fort Greene and Brooklyn Heights (CD2),21759,19.05,
2007-11,CD,303,6,Bedford Stuyvesant (CD3),42455,32.82,
2007-11,CD,304,6,Bushwick (CD4),39530,30.31,
2007-11,CD,305,6,East New York and Starrett City (CD5),45985,30.78,
2007-11,CD,306,6,Park Slope and Carroll Gardens (CD6),11521,10.29,
2007-11,CD,307,6,Sunset Park (CD7),35834,24.93,
2007-11,CD,308,6,Crown Heights and Prospect Heights (CD8),30984,25.66,
2007-11,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),23230,21.43,
2007-11,CD,310,6,Bay Ridge and Dyker Heights (CD10),18511,14.63,
2007-11,CD,311,6,Bensonhurst (CD11),27097,15.81,
2007-11,CD,312,6,Borough Park (CD12),47182,29.04,
2007-11,CD,313,6,Coney Island (CD13),24254,23.44,
2007-11,CD,314,6,Flatbush and Midwood (CD14),34773,22.06,
2007-11,CD,315,6,Sheepshead Bay (CD15),19178,13.76,
2007-11,CD,316,6,Brownsville (CD16),41048,36.22,
2007-11,CD,317,6,East Flatbush (CD17),19251,14,
2007-11,CD,318,6,Flatlands and Canarsie (CD18),22868,11.32,
2007-11,CD,401,6,Long Island City and Astoria (CD1),29617,17.61,
2007-11,CD,402,6,Woodside and Sunnyside (CD2),15675,12.21,
2007-11,CD,403,6,Jackson Heights (CD3),32631,18.57,
2007-11,CD,404,6,Elmhurst and Corona (CD4),26921,19.65,
2007-11,CD,405,6,Ridgewood and Maspeth (CD5),23003,13.64,
2007-11,CD,406,6,Rego Park and Forest Hills (CD6),8880,7.98,
2007-11,CD,407,6,Flushing and Whitestone (CD7),31026,12.86,
2007-11,CD,408,6,Hillcrest and Fresh Meadows (CD8),18446,12.58,
2007-11,CD,409,6,Kew Gardens and Woodhaven (CD9),19559,13.6,
2007-11,CD,410,6,South Ozone Park and Howard Beach (CD10),14654,11.39,
2007-11,CD,411,6,Bayside and Little Neck (CD11),8699,7.42,
2007-11,CD,412,6,Jamaica and Hollis (CD12),34224,15.77,
2007-11,CD,413,6,Queens Village (CD13),13756,6.93,
2007-11,CD,414,6,Rockaway and Broad Channel (CD14),22559,20.65,
2007-11,CD,501,6,St. George and Stapleton (CD1),31395,18.57,
2007-11,CD,502,6,South Beach and Willowbrook (CD2),11044,8.52,
2007-11,CD,503,6,Tottenville and Great Kills (CD3),8187,5.13,
2007-11,Subboro,1,5,Mott Haven/Hunts Point,57594,41.01,
2007-11,Subboro,2,5,Morrisania/East Tremont,62238,41.55,
2007-11,Subboro,3,5,Highbridge/South Concourse,49780,36.19,
2007-11,Subboro,4,5,University Heights/Fordham,49550,37.78,
2007-11,Subboro,5,5,Kingsbridge Heights/Mosholu,37627,31.06,
2007-11,Subboro,6,5,Riverdale/Kingsbridge,17011,16.78,
2007-11,Subboro,7,5,Soundview/Parkchester,45662,25.66,
2007-11,Subboro,8,5,Throgs Neck/Co-op City,13431,11.87,
2007-11,Subboro,9,5,Pelham Parkway,23777,19.38,
2007-11,Subboro,10,5,Williamsbridge/Baychester,24509,17.13,
2007-11,Subboro,11,5,Williamsburg/Greenpoint,40503,28.33,
2007-11,Subboro,12,5,Brooklyn Heights/Fort Greene,21759,19.05,
2007-11,Subboro,13,5,Bedford Stuyvesant,42455,32.82,
2007-11,Subboro,14,5,Bushwick,39530,30.31,
2007-11,Subboro,15,5,East New York/Starret City,45985,30.78,
2007-11,Subboro,16,5,Park Slope/Carroll Gardens,11521,10.29,
2007-11,Subboro,17,5,Sunset Park,35834,24.93,
2007-11,Subboro,18,5,N. Crown Heights/Prospect Heights,30984,25.66,
2007-11,Subboro,19,5,South Crown Heights,23230,21.43,
2007-11,Subboro,20,5,Bay Ridge,18511,14.63,
2007-11,Subboro,21,5,Bensonhurst,27097,15.81,
2007-11,Subboro,22,5,Borough Park,47182,29.04,
2007-11,Subboro,23,5,Coney Island,24254,23.44,
2007-11,Subboro,24,5,Flatbush,34773,22.06,
2007-11,Subboro,25,5,Sheepshead Bay/Gravesend,19178,13.76,
2007-11,Subboro,26,5,Brownsville/Ocean Hill,41048,36.22,
2007-11,Subboro,27,5,East Flatbush,19251,14,
2007-11,Subboro,28,5,Flatlands/Canarsie,22868,11.32,
2007-11,Subboro,29,5,Greenwich Village/Financial District,12020,8.97,
2007-11,Subboro,30,5,Lower East Side/Chinatown,40854,25.82,
2007-11,Subboro,31,5,Chelsea/Clinton/Midtown,17569,12.96,
2007-11,Subboro,32,5,Stuyvesant Town/Turtle Bay,12492,8.72,
2007-11,Subboro,33,5,Upper West Side,20213,10.5,
2007-11,Subboro,34,5,Upper East Side,13299,6.23,
2007-11,Subboro,35,5,Morningside Heights/Hamilton Heights,31767,27.12,
2007-11,Subboro,36,5,Central Harlem,34758,28.63,
2007-11,Subboro,37,5,East Harlem,35961,30.15,
2007-11,Subboro,38,5,Washington Heights/Inwood,53108,25.5,
2007-11,Subboro,39,5,Astoria,29617,17.61,
2007-11,Subboro,40,5,Sunnyside/Woodside,15675,12.21,
2007-11,Subboro,41,5,Jackson Heights,32631,18.57,
2007-11,Subboro,42,5,Elmhurst/Corona,26921,19.65,
2007-11,Subboro,43,5,Middle Village/Ridgewood,23003,13.64,
2007-11,Subboro,44,5,Forest Hills/Rego Park,8880,7.98,
2007-11,Subboro,45,5,Flushing/Whitestone,31026,12.86,
2007-11,Subboro,46,5,Hillcrest/Fresh Meadows,18446,12.58,
2007-11,Subboro,47,5,Kew Gardens/Woodhaven,19559,13.6,
2007-11,Subboro,48,5,Howard Beach/South Ozone Park,14654,11.39,
2007-11,Subboro,49,5,Bayside/Little Neck,8699,7.42,
2007-11,Subboro,50,5,Jamaica,34224,15.77,
2007-11,Subboro,51,5,Bellerose/Rosedale,13756,6.93,
2007-11,Subboro,52,5,Rockaways,22559,20.65,
2007-11,Subboro,53,5,North Shore,31395,18.57,
2007-11,Subboro,54,5,Mid Island,11044,8.52,
2007-11,Subboro,55,5,South Shore,8187,5.13,
2007-11,UHF42,101,4,Kingsbridge - Riverdale,12029,14.08,
2007-11,UHF42,102,4,Northeast Bronx,28443,14.48,
2007-11,UHF42,103,4,Fordham - Bronx Pk,74277,31.55,
2007-11,UHF42,104,4,Pelham - Throgs Neck,62325,21.19,
2007-11,UHF42,105,4,Crotona -Tremont,75599,37.6,
2007-11,UHF42,106,4,High Bridge - Morrisania,76539,37.75,
2007-11,UHF42,107,4,Hunts Point - Mott Haven,54241,41.24,
2007-11,UHF42,201,4,Greenpoint,33973,27.47,
2007-11,UHF42,202,4,Downtown - Heights - Slope,35810,15.96,
2007-11,UHF42,203,4,Bedford Stuyvesant - Crown Heights,84490,27.27,
2007-11,UHF42,204,4,East New York,57570,31.66,
2007-11,UHF42,205,4,Sunset Park,33324,26.77,
2007-11,UHF42,206,4,Borough Park,80730,24.21,
2007-11,UHF42,207,4,East Flatbush - Flatbush,53507,17.75,
2007-11,UHF42,208,4,Canarsie - Flatlands,24852,12.34,
2007-11,UHF42,209,4,Bensonhurst - Bay Ridge,26529,13.83,
2007-11,UHF42,210,4,Coney Island - Sheepshead Bay,47004,17.75,
2007-11,UHF42,211,4,Williamsburg - Bushwick,68174,32.8,
2007-11,UHF42,301,4,Washington Heights,67581,25.95,
2007-11,UHF42,302,4,Central Harlem - Morningside Heights,45290,28.38,
2007-11,UHF42,303,4,East Harlem,34617,31.14,
2007-11,UHF42,304,4,Upper West Side,25500,11.95,
2007-11,UHF42,305,4,Upper East Side,13429,6.27,
2007-11,UHF42,306,4,Chelsea - Clinton,17149,12.46,
2007-11,UHF42,307,4,Gramercy Park - Murray Hill,10508,8.47,
2007-11,UHF42,308,4,Greenwich Village - SoHo,8702,11.17,
2007-11,UHF42,309,4,Union Square - Lower East Side,40976,21.53,
2007-11,UHF42,310,4,Lower Manhattan,5893,12.8,
2007-11,UHF42,401,4,Long Island City - Astoria,31343,15.97,
2007-11,UHF42,402,4,West Queens,76614,17.09,
2007-11,UHF42,403,4,Flushing - Clearview,31899,12.54,
2007-11,UHF42,404,4,Bayside - Little Neck,6526,7.4,
2007-11,UHF42,405,4,Ridgewood - Forest Hills,28770,11.75,
2007-11,UHF42,406,4,Fresh Meadows,12145,12.96,
2007-11,UHF42,407,4,Southwest Queens,33975,12.48,
2007-11,UHF42,408,4,Jamaica,42016,15.04,
2007-11,UHF42,409,4,Southeast Queens,15640,5.88,
2007-11,UHF42,410,4,Rockaways,22559,20.65,
2007-11,UHF42,501,4,Port Richmond,12982,19.2,
2007-11,UHF42,502,4,Stapleton - St. George,20177,17.41,
2007-11,UHF42,503,4,Willowbrook,6981,8.08,
2007-11,UHF42,504,4,South Beach - Tottenville,10486,5.56,
2007-11,Borough,1,1,Bronx,381179,28.48,
2007-11,Borough,2,1,Brooklyn,545963,22.15,
2007-11,Borough,3,1,Manhattan,272041,17.63,
2007-11,Borough,4,1,Queens,299650,13.67,
2007-11,Borough,5,1,Staten Island,50626,11.05,
2007-11,Citywide,1,0,New York City,1549459,19.38,
