Time,GeoType,GeoID,GeoRank,Geography,10th percentile,90th percentile,Mean,Pollutant,Unit
Annual Average 2019,UHF34,309310,3,"Union Square, Lower Manhattan",7.41,10.4,8.67,Fine Particles (PM 2.5),mcg/m3
Annual Average 2019,UHF34,404406,3,Bayside - Meadows,5.94,6.54,6.19,Fine Particles (PM 2.5),mcg/m3
Annual Average 2019,UHF34,501502,3,Northern SI,5.72,6.52,6.05,Fine Particles (PM 2.5),mcg/m3
Annual Average 2019,UHF34,503504,3,Southern SI,5.48,6.35,5.87,Fine Particles (PM 2.5),mcg/m3
Annual Average 2019,UHF34,105106107,3,South Bronx,6.68,8.35,7.33,Fine Particles (PM 2.5),mcg/m3
Annual Average 2019,Borough,1,1,Bronx,6.41,7.61,6.91,Fine Particles (PM 2.5),mcg/m3
Annual Average 2019,Borough,2,1,Brooklyn,5.89,7.82,6.66,Fine Particles (PM 2.5),mcg/m3
Annual Average 2019,Borough,3,1,Manhattan,6.84,10.61,8.31,Fine Particles (PM 2.5),mcg/m3
Annual Average 2019,Borough,4,1,Queens,5.8,7.42,6.47,Fine Particles (PM 2.5),mcg/m3
Annual Average 2019,Borough,5,1,Staten Island,5.51,6.44,5.92,Fine Particles (PM 2.5),mcg/m3
Annual Average 2019,Citywide,1,0,New York City,5.68,7.77,6.6,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,101,6,Financial District (CD1),8.99,10.53,9.69,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,102,6,Greenwich Village and Soho (CD2),10.11,11.94,11.07,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,103,6,Lower East Side and Chinatown (CD3),8.54,11.43,9.92,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,104,6,Clinton and Chelsea (CD4),9.17,11.75,10.41,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,105,6,Midtown (CD5),11.44,13.58,12.47,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),9.25,11.66,10.45,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,107,6,Upper West Side (CD7),8.25,8.86,8.55,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,108,6,Upper East Side (CD8),8.65,9.79,9.17,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,109,6,Morningside Heights and Hamilton Heights (CD9),7.98,8.27,8.1,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,110,6,Central Harlem (CD10),8.04,8.31,8.17,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,111,6,East Harlem (CD11),8.11,8.57,8.29,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,112,6,Washington Heights and Inwood (CD12),7.82,9.11,8.21,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,201,6,Mott Haven and Melrose (CD1),8.17,9.77,8.86,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,202,6,Hunts Point and Longwood (CD2),7.89,10.29,9,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,203,6,Morrisania and Crotona (CD3),7.84,8.36,8.05,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,204,6,Highbridge and Concourse (CD4),8.06,8.71,8.33,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,205,6,Fordham and University Heights (CD5),7.94,8.8,8.31,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,206,6,Belmont and East Tremont (CD6),7.85,8.61,8.2,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,207,6,Kingsbridge Heights and Bedford (CD7),7.63,8.35,7.85,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,208,6,Riverdale and Fieldston (CD8),7.51,8.2,7.75,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,209,6,Parkchester and Soundview (CD9),7.35,8.4,7.91,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,210,6,Throgs Neck and Co-op City (CD10),7.27,8.26,7.73,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,211,6,Morris Park and Bronxdale (CD11),7.53,7.97,7.73,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,212,6,Williamsbridge and Baychester (CD12),7.49,7.97,7.69,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,301,6,Greenpoint and Williamsburg (CD1),8.69,11.62,9.99,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,302,6,Fort Greene and Brooklyn Heights (CD2),8.23,8.94,8.61,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,303,6,Bedford Stuyvesant (CD3),7.75,8.53,8.09,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,304,6,Bushwick (CD4),7.85,9.8,8.56,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,305,6,East New York and Starrett City (CD5),7.55,8.45,7.98,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,306,6,Park Slope and Carroll Gardens (CD6),8.43,9.97,9.19,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,307,6,Sunset Park (CD7),7.88,9.92,8.9,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,308,6,Crown Heights and Prospect Heights (CD8),7.84,8.59,8.18,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),7.75,8.02,7.88,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,310,6,Bay Ridge and Dyker Heights (CD10),7.55,8.4,7.94,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,311,6,Bensonhurst (CD11),7.63,7.89,7.77,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,312,6,Borough Park (CD12),7.77,8.14,7.96,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,313,6,Coney Island (CD13),7.31,7.78,7.6,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,314,6,Flatbush and Midwood (CD14),7.61,7.94,7.78,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,315,6,Sheepshead Bay (CD15),7.39,7.91,7.66,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,316,6,Brownsville (CD16),7.76,8.86,8.16,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,317,6,East Flatbush (CD17),7.74,8.32,7.98,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,318,6,Flatlands and Canarsie (CD18),7.3,8.32,7.68,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,401,6,Long Island City and Astoria (CD1),7.43,9.16,8.47,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,402,6,Woodside and Sunnyside (CD2),8.43,11.25,9.73,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,403,6,Jackson Heights (CD3),7.6,8.28,7.89,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,404,6,Elmhurst and Corona (CD4),7.74,8.33,8.08,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,405,6,Ridgewood and Maspeth (CD5),7.51,10.3,8.39,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,406,6,Rego Park and Forest Hills (CD6),7.57,7.95,7.73,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,407,6,Flushing and Whitestone (CD7),7.21,8.85,7.81,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,408,6,Hillcrest and Fresh Meadows (CD8),7.22,7.61,7.39,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,409,6,Kew Gardens and Woodhaven (CD9),7.52,7.95,7.72,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,410,6,South Ozone Park and Howard Beach (CD10),7.23,7.65,7.42,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,411,6,Bayside and Little Neck (CD11),7.07,7.54,7.28,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,412,6,Jamaica and Hollis (CD12),7.14,8.02,7.48,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,413,6,Queens Village (CD13),6.97,7.55,7.2,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,414,6,Rockaway and Broad Channel (CD14),6.89,7.12,7.02,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,501,6,St. George and Stapleton (CD1),7.36,7.99,7.63,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,502,6,South Beach and Willowbrook (CD2),7.14,7.69,7.35,Fine Particles (PM 2.5),mcg/m3
Summer 2019,CD,503,6,Tottenville and Great Kills (CD3),6.88,7.59,7.26,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,101,4,Kingsbridge - Riverdale,7.51,8.34,7.78,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,102,4,Northeast Bronx,7.48,8.03,7.7,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,103,4,Fordham - Bronx Pk,7.58,8.09,7.77,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,104,4,Pelham - Throgs Neck,7.31,8.29,7.81,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,105,4,Crotona -Tremont,7.91,8.72,8.27,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,106,4,High Bridge - Morrisania,7.95,8.72,8.27,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,107,4,Hunts Point - Mott Haven,7.31,10.07,8.71,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,201,4,Greenpoint,8.76,11.3,9.93,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,202,4,Downtown - Heights - Slope,8.29,9.71,8.9,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,203,4,Bedford Stuyvesant - Crown Heights,7.76,8.58,8.11,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,204,4,East New York,7.59,8.46,8.02,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,205,4,Sunset Park,7.85,9.89,8.86,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,206,4,Borough Park,7.73,8.09,7.91,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,207,4,East Flatbush - Flatbush,7.68,8.09,7.87,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,208,4,Canarsie - Flatlands,7.3,8.42,7.71,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,209,4,Bensonhurst - Bay Ridge,7.53,8.15,7.79,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,210,4,Coney Island - Sheepshead Bay,7.35,7.87,7.64,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,211,4,Williamsburg - Bushwick,7.82,11,8.96,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,301,4,Washington Heights,7.84,8.9,8.17,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,302,4,Central Harlem - Morningside Heights,8.06,8.33,8.19,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,303,4,East Harlem,8.11,8.52,8.27,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,304,4,Upper West Side,8.24,8.87,8.55,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,305,4,Upper East Side,8.64,9.69,9.14,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,306,4,Chelsea - Clinton,9.4,13.28,11.24,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,307,4,Gramercy Park - Murray Hill,9.69,12.67,11.11,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,308,4,Greenwich Village - SoHo,9.93,11.85,10.79,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,309,4,Union Square - Lower East Side,8.63,11.65,10.09,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,310,4,Lower Manhattan,8.96,10.25,9.52,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,401,4,Long Island City - Astoria,8.29,10.92,9.28,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,402,4,West Queens,7.69,10.54,8.61,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,403,4,Flushing - Clearview,7.21,8.79,7.76,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,404,4,Bayside - Little Neck,7.06,7.56,7.29,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,405,4,Ridgewood - Forest Hills,7.51,8.34,7.91,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,406,4,Fresh Meadows,7.19,7.55,7.35,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,407,4,Southwest Queens,7.27,7.83,7.54,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,408,4,Jamaica,7.16,7.97,7.48,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,409,4,Southeast Queens,6.97,7.4,7.18,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,410,4,Rockaways,6.89,7.13,7.02,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,501,4,Port Richmond,7.44,8.17,7.79,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,502,4,Stapleton - St. George,7.23,7.64,7.43,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,503,4,Willowbrook,7.14,7.8,7.39,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF42,504,4,South Beach - Tottenville,6.89,7.45,7.25,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,101,3,Kingsbridge - Riverdale,7.51,8.34,7.78,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,102,3,Northeast Bronx,7.48,8.03,7.7,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,103,3,Fordham - Bronx Park,7.58,8.09,7.77,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,104,3,Pelham - Throgs Neck,7.31,8.29,7.81,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,201,3,Greenpoint,8.76,11.3,9.93,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,202,3,Downtown - Heights - Slope,8.29,9.71,8.9,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,203,3,Bedford Stuyvesant - Crown Heights,7.76,8.58,8.11,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,204,3,East New York,7.59,8.46,8.02,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,205,3,Sunset Park,7.85,9.89,8.86,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,206,3,Borough Park,7.73,8.09,7.91,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,207,3,East Flatbush - Flatbush,7.68,8.09,7.87,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,208,3,Canarsie - Flatlands,7.3,8.42,7.71,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,209,3,Bensonhurst - Bay Ridge,7.53,8.15,7.79,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,210,3,Coney Island - Sheepshead Bay,7.35,7.87,7.64,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,211,3,Williamsburg - Bushwick,7.82,11,8.96,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,301,3,Washington Heights - Inwood,7.84,8.9,8.17,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,302,3,Central Harlem - Morningside Heights,8.06,8.33,8.19,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,303,3,East Harlem,8.11,8.52,8.27,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,304,3,Upper West Side,8.24,8.87,8.55,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,401,3,Long Island City - Astoria,8.29,10.92,9.28,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,402,3,West Queens,7.69,10.54,8.61,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,403,3,Flushing - Clearview,7.21,8.79,7.76,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,405,3,Ridgewood - Forest Hills,7.51,8.34,7.91,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,407,3,Southwest Queens,7.27,7.83,7.54,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,408,3,Jamaica,7.16,7.97,7.48,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,409,3,Southeast Queens,6.97,7.4,7.18,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,410,3,Rockaway,6.89,7.13,7.02,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,305307,3,Upper East Side - Gramercy,8.8,12.05,10.07,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,306308,3,Chelsea - Village,9.6,12.93,11.09,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,309310,3,"Union Square, Lower Manhattan",8.75,11.49,9.91,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,404406,3,Bayside - Meadows,7.09,7.56,7.31,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,501502,3,Northern SI,7.26,7.96,7.56,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,503504,3,Southern SI,6.92,7.71,7.31,Fine Particles (PM 2.5),mcg/m3
Summer 2019,UHF34,105106107,3,South Bronx,7.85,9.48,8.45,Fine Particles (PM 2.5),mcg/m3
Summer 2019,Borough,1,1,Bronx,7.49,8.66,7.99,Fine Particles (PM 2.5),mcg/m3
Summer 2019,Borough,2,1,Brooklyn,7.48,9.29,8.19,Fine Particles (PM 2.5),mcg/m3
Summer 2019,Borough,3,1,Manhattan,8.01,11.65,9.44,Fine Particles (PM 2.5),mcg/m3
Summer 2019,Borough,4,1,Queens,7.06,8.66,7.72,Fine Particles (PM 2.5),mcg/m3
Summer 2019,Borough,5,1,Staten Island,6.95,7.85,7.38,Fine Particles (PM 2.5),mcg/m3
Summer 2019,Citywide,1,0,New York City,7.1,9.06,7.93,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,101,6,Financial District (CD1),8.57,10.66,9.52,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,102,6,Greenwich Village and Soho (CD2),10.22,12.57,11.42,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,103,6,Lower East Side and Chinatown (CD3),7.94,11.95,9.84,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,104,6,Clinton and Chelsea (CD4),8.95,12.39,10.61,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,105,6,Midtown (CD5),11.98,15.02,13.46,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),9.02,12.45,10.74,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,107,6,Upper West Side (CD7),7.71,8.6,8.16,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,108,6,Upper East Side (CD8),8.2,9.96,9,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,109,6,Morningside Heights and Hamilton Heights (CD9),7.34,7.74,7.53,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,110,6,Central Harlem (CD10),7.35,7.76,7.55,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,111,6,East Harlem (CD11),7.56,8.15,7.8,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,112,6,Washington Heights and Inwood (CD12),7.13,9.6,7.84,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,201,6,Mott Haven and Melrose (CD1),7.48,9.15,8.24,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,202,6,Hunts Point and Longwood (CD2),7.13,9.62,8.32,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,203,6,Morrisania and Crotona (CD3),7.1,8.01,7.43,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,204,6,Highbridge and Concourse (CD4),7.4,8.67,7.89,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,205,6,Fordham and University Heights (CD5),7.31,8.86,7.97,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,206,6,Belmont and East Tremont (CD6),7.28,8.48,7.8,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,207,6,Kingsbridge Heights and Bedford (CD7),6.97,8.12,7.31,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,208,6,Riverdale and Fieldston (CD8),6.75,7.87,7.13,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,209,6,Parkchester and Soundview (CD9),6.61,8.24,7.39,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,210,6,Throgs Neck and Co-op City (CD10),6.69,7.85,7.3,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,211,6,Morris Park and Bronxdale (CD11),6.91,7.41,7.15,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,212,6,Williamsbridge and Baychester (CD12),6.87,7.64,7.14,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,301,6,Greenpoint and Williamsburg (CD1),7.97,10.79,9.27,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,302,6,Fort Greene and Brooklyn Heights (CD2),7.4,8.38,7.94,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,303,6,Bedford Stuyvesant (CD3),6.81,7.71,7.2,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,304,6,Bushwick (CD4),6.94,8.97,7.71,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,305,6,East New York and Starrett City (CD5),6.67,7.65,7.12,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,306,6,Park Slope and Carroll Gardens (CD6),7.54,9.22,8.38,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,307,6,Sunset Park (CD7),6.87,9.23,8.02,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,308,6,Crown Heights and Prospect Heights (CD8),6.94,7.88,7.34,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),6.77,7.11,6.95,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,310,6,Bay Ridge and Dyker Heights (CD10),6.49,7.75,7.04,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,311,6,Bensonhurst (CD11),6.61,6.92,6.78,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,312,6,Borough Park (CD12),6.74,7.26,6.97,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,313,6,Coney Island (CD13),6.23,6.89,6.61,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,314,6,Flatbush and Midwood (CD14),6.6,7.03,6.82,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,315,6,Sheepshead Bay (CD15),6.38,7.07,6.73,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,316,6,Brownsville (CD16),6.82,7.93,7.24,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,317,6,East Flatbush (CD17),6.77,7.36,7.03,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,318,6,Flatlands and Canarsie (CD18),6.29,7.36,6.7,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,401,6,Long Island City and Astoria (CD1),6.61,8.61,7.81,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,402,6,Woodside and Sunnyside (CD2),7.81,10.47,9.07,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,403,6,Jackson Heights (CD3),6.94,7.76,7.3,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,404,6,Elmhurst and Corona (CD4),7.1,7.91,7.58,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,405,6,Ridgewood and Maspeth (CD5),6.65,9.49,7.57,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,406,6,Rego Park and Forest Hills (CD6),6.88,7.6,7.16,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,407,6,Flushing and Whitestone (CD7),6.6,8.35,7.29,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,408,6,Hillcrest and Fresh Meadows (CD8),6.63,7.25,6.89,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,409,6,Kew Gardens and Woodhaven (CD9),6.73,7.49,7.07,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,410,6,South Ozone Park and Howard Beach (CD10),6.39,7.07,6.72,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,411,6,Bayside and Little Neck (CD11),6.54,7.39,6.89,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,412,6,Jamaica and Hollis (CD12),6.53,7.48,6.92,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,413,6,Queens Village (CD13),6.44,7.18,6.74,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,414,6,Rockaway and Broad Channel (CD14),6.11,6.47,6.28,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,501,6,St. George and Stapleton (CD1),6.36,7.1,6.68,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,502,6,South Beach and Willowbrook (CD2),6.19,6.95,6.45,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,CD,503,6,Tottenville and Great Kills (CD3),6.08,6.88,6.45,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,101,4,Kingsbridge - Riverdale,6.75,8.14,7.18,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,102,4,Northeast Bronx,6.87,7.73,7.19,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,103,4,Fordham - Bronx Pk,6.94,7.63,7.2,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,104,4,Pelham - Throgs Neck,6.68,7.93,7.31,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,105,4,Crotona -Tremont,7.26,8.62,7.89,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,106,4,High Bridge - Morrisania,7.25,8.42,7.75,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,107,4,Hunts Point - Mott Haven,6.48,9.43,8.03,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,201,4,Greenpoint,8.11,10.5,9.24,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,202,4,Downtown - Heights - Slope,7.45,8.89,8.15,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,203,4,Bedford Stuyvesant - Crown Heights,6.82,7.82,7.23,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,204,4,East New York,6.72,7.66,7.15,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,205,4,Sunset Park,6.79,9.17,7.97,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,206,4,Borough Park,6.71,7.18,6.93,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,207,4,East Flatbush - Flatbush,6.69,7.13,6.91,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,208,4,Canarsie - Flatlands,6.29,7.48,6.74,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,209,4,Bensonhurst - Bay Ridge,6.47,7.43,6.85,Fine Particles (PM 2.5),mcg/m3
